CustomerID,ProductID,Quantity,Price,PaymentMethod,StoreLocation,ProductCategory,DiscountApplied,TotalAmount
54664,D,4,23.46719979,Credit Card,"05851 James Mountain Apt. 224
Cynthiatown, DC 27116",Electronics,9.757779007,84.7092892
296432,C,9,14.33505003,Debit Card,"962 William Club Suite 312
Jamesville, AK 49908",Books,13.4903327,111.6108368
55847,C,7,65.58904778,Credit Card,"7918 Vazquez Extension Apt. 312
Cohenview, RI 98791",Electronics,5.947634102,431.8163584
439472,B,2,74.92634707,Credit Card,"524 Joel Creek
Lake Elizabethborough, MP 84076",Books,9.045359813,136.2979788
920599,D,9,52.77480324,PayPal,"9761 William Inlet Suite 340
South Donnastad, CA 24663",Home Decor,6.640003426,443.4349904
397921,A,4,35.0438942,Debit Card,"93848 Emily Shoal
South Sara, VA 27588",Home Decor,18.91693612,113.6586525
803379,C,8,67.52384513,Cash,"16527 Herman Freeway
Lake Mitchellhaven, WI 60083",Electronics,6.0472416,507.5241206
834413,C,7,67.22529757,PayPal,"07608 Smith Loop Suite 977
Johnsonland, RI 05373",Books,5.070117056,446.718274
114557,D,7,23.34989792,PayPal,"9874 Haley Squares Apt. 749
North Iantown, MI 56255",Home Decor,3.649805486,157.4837045
948775,B,8,81.95375536,PayPal,"871 Crawford Dam Apt. 506
New Thomas, OR 93941",Clothing,8.165094058,602.0972332
808872,D,1,77.45597668,Cash,"809 Richard Knolls
South Jasonport, OK 26622",Electronics,5.398637678,73.27440914
924020,B,5,17.63435625,PayPal,"53040 Parks Place
Brownside, FM 00678",Books,9.133004098,80.11904884
37853,C,2,51.62167723,Cash,"58770 Colin Hills
Pearsonmouth, WY 90148",Home Decor,3.629119418,99.49652983
832579,D,2,45.40696549,Cash,"66839 Martinez Points
Haynesfurt, HI 88858",Home Decor,19.5206017,73.08650523
961925,D,1,51.62247994,Debit Card,"891 Cruz Points
Hardyview, MD 10874",Clothing,12.54502553,45.14642666
41961,A,5,51.51638842,Cash,"75149 Morris Cove Suite 633
Autumnview, ME 24285",Home Decor,13.0865939,223.8732394
138175,A,2,57.16435529,Cash,"382 Becky Field
Kathyfurt, IN 95084",Electronics,13.24420472,99.18678208
411663,A,4,34.94837359,Cash,"62795 Thomas Groves
East Kimberlytown, DE 13190",Books,5.489039603,132.1201741
997402,C,3,52.2671436,Cash,"6767 Karen Centers
East Roberto, NH 28247",Clothing,15.82690918,131.9846108
578232,C,3,18.9545146,PayPal,"20078 Wilson Avenue
Daniellemouth, FL 03952",Home Decor,5.220324821,53.89508212
331554,D,2,25.90191824,Credit Card,"1565 Kelly Plain
Johnside, DE 71744",Clothing,4.432062955,49.50785783
515458,B,6,17.92289528,Debit Card,"647 Moore Mission Apt. 097
North Richard, OK 05379",Clothing,0.696452756,106.7884247
719256,A,2,26.75571358,Debit Card,"Unit 9951 Box 7549
DPO AP 77909",Home Decor,2.685082031,52.07460144
882122,D,8,10.38978329,Credit Card,"7296 Robert Island
Lynchborough, ID 19445",Books,10.10933607,74.71556147
113564,A,8,13.40476782,Cash,"9455 Russo Turnpike Apt. 237
South Michellehaven, IL 78542",Books,11.75425877,94.63309379
78363,A,5,81.6971019,Debit Card,"Unit 9282 Box 9449
DPO AE 66561",Home Decor,13.50606712,353.3151824
997920,D,7,27.92145751,Debit Card,"7982 Jean Point
East Susanborough, NE 14522",Clothing,16.79270033,162.6288358
571753,C,4,56.79908727,Debit Card,"23403 Patterson River
Diamondmouth, NE 29650",Electronics,16.93192671,188.7276298
237915,D,1,43.33325542,Debit Card,"01924 Rodney Mission Apt. 394
Evansville, VI 36200",Electronics,7.822765262,39.94339657
895896,D,2,39.61260572,Debit Card,"4781 April Burgs Apt. 431
New Amber, KY 12531",Books,6.014881706,74.45990869
337292,C,4,87.13910942,Credit Card,"5080 David Mountain Apt. 271
North Josehaven, AL 60684",Electronics,4.910209553,331.4415862
822717,A,1,53.76049401,PayPal,"1027 Schultz Avenue
Lake Christopher, NE 84504",Clothing,2.376017215,52.48313541
821215,D,8,56.51245964,Credit Card,"410 Golden Lodge Apt. 643
North Anthonybury, AS 71418",Clothing,3.292457544,437.2144872
853429,D,9,51.31957841,PayPal,"19070 Ricardo Point
South Ryanmouth, OK 28087",Clothing,14.97020528,392.7323896
674569,B,4,34.2044362,Credit Card,"2846 Chris Dale
Molinashire, AS 28110",Home Decor,5.662452245,129.0705053
680698,A,3,71.49263789,Cash,"04935 Mullins Light Apt. 615
West Edwardfort, VI 10594",Home Decor,8.89535616,195.3993394
123193,C,2,14.24616058,Credit Card,"18810 Eric Island Apt. 841
Ryanbury, CT 77509",Books,16.8481982,23.69187842
676238,B,5,35.3326304,Debit Card,"56558 Jackson Walk Apt. 908
Sullivanshire, VT 03878",Home Decor,7.224120402,163.9007932
71929,C,3,69.5364625,Cash,"1150 Ronald Square Suite 257
New Todd, GU 84294",Electronics,8.415674097,191.0535013
654428,D,7,13.00754359,Cash,"884 Ferguson Curve Apt. 418
Port Timothybury, VI 87171",Electronics,5.463280862,86.07833468
994220,A,6,12.31369967,Debit Card,"994 Walker Place Suite 566
West Dale, MO 57934",Clothing,5.585254164,69.75568947
648296,C,1,43.54886355,PayPal,"61720 Gonzalez Mall Apt. 982
Jamieburgh, NH 88967",Home Decor,17.76692864,35.81156804
762853,B,8,32.60605655,Credit Card,"Unit 3149 Box 0428
DPO AP 75730",Books,8.319163199,239.148044
764667,C,2,73.08644914,Cash,"75318 Maddox Loaf Apt. 795
Johnsonshire, NJ 42651",Electronics,3.438588663,141.1466136
707287,A,5,78.03486497,Debit Card,"954 Perry Junction
Davismouth, AS 44826",Clothing,8.947875979,355.2620102
557563,B,9,13.26157442,Credit Card,"6131 West Greens
Hannahfurt, ID 32207",Home Decor,18.08166401,97.77294983
232483,D,8,49.27547847,Cash,"63038 Joshua Route Apt. 420
Port James, MS 60695",Electronics,1.807691607,387.0778382
101836,C,2,94.88933727,Debit Card,"7548 Phillips Groves
Wolfeport, ME 48008",Clothing,2.122805889,185.7500417
211560,D,9,38.16665607,Debit Card,"76425 Hernandez Spur
Carterstad, AL 81555",Books,1.386294142,338.7379856
723694,C,5,27.72621882,Cash,"54987 Jessica Rapids
Nicholasshire, MH 75930",Books,11.84986287,122.2034996
511751,D,6,56.91680736,PayPal,"USNS Waters
FPO AP 41940",Electronics,3.76871541,328.6306492
265606,A,3,50.58232333,Debit Card,"5783 Megan Fields Apt. 483
South Stacy, IN 97060",Home Decor,18.1012593,124.2788575
126727,B,3,29.7559069,Credit Card,"35699 Connie Park
West Jay, MT 97349",Clothing,19.53840505,71.82623185
36074,D,8,30.40924729,Debit Card,"15814 Casey Loaf
Allisonfurt, TN 13836",Electronics,17.58205211,200.5014207
679901,B,2,71.80361458,Debit Card,"PSC 3626, Box 6655
APO AE 31965",Books,12.80945647,125.2119237
109185,A,2,39.0627951,Debit Card,"52088 Perkins Lake Suite 128
Murphyhaven, KS 30958",Clothing,3.282046135,75.56147228
151135,C,5,98.74253621,Cash,"PSC 0389, Box 8253
APO AA 95886",Books,3.533115383,476.2692424
42253,B,6,36.08197489,PayPal,"00272 Brandon Mountain Apt. 658
Brianstad, NY 35545",Clothing,12.74889791,188.8915245
742115,C,2,59.31003859,Debit Card,"73893 Richard Summit Suite 234
Malonefort, OK 42410",Books,11.47192395,105.0120721
308180,C,5,16.58118079,Debit Card,"429 Quinn Expressway
West Vanessa, GU 33346",Clothing,10.57825008,74.13591011
457141,C,7,58.49420501,Credit Card,"9495 Myers Plain Apt. 102
Tanyaland, CO 64341",Home Decor,17.83859017,336.4176445
965624,C,8,51.45484815,Cash,"05546 Dylan Green
West Natalie, TN 19679",Clothing,11.28580792,365.1820226
599698,B,7,41.44125944,Credit Card,"92936 Paul Court
Omarhaven, MH 25477",Home Decor,5.078998224,275.3552102
268684,C,8,48.66620518,Debit Card,"837 Erica Alley Suite 017
West Kimberly, KY 11877",Home Decor,2.860867315,378.191437
685858,C,9,26.06199797,PayPal,"5730 Dennis Crossing
West Aaron, AZ 73089",Home Decor,11.36663685,207.8966277
810541,A,5,83.82074763,Debit Card,"7754 Hill Fall
Richardsonhaven, AZ 31028",Books,0.312206422,417.7952694
229980,D,5,92.96129687,Credit Card,"USNS Ford
FPO AE 39692",Clothing,17.73332128,382.3808571
994948,A,4,85.3746768,Debit Card,"13780 Wilson Track
Melissastad, DC 07665",Electronics,0.171378418,340.9134521
540858,A,9,82.43837453,Debit Card,"7579 Powell Neck
Meganstad, NC 87072",Books,5.876851991,698.3423394
493895,D,5,59.35457848,Cash,"1418 Barry Island
Schneiderfurt, IA 17164",Books,16.99553169,246.3347614
859927,B,2,40.02830204,PayPal,"5234 Kendra Union Suite 092
Lake Lucas, AL 69509",Clothing,6.806592132,74.60747756
267122,D,8,25.47428998,Debit Card,"97652 Miller Cliffs
North Paulbury, TN 58430",Electronics,3.547342688,196.5650369
289299,B,7,83.77713292,Debit Card,"06358 Jessica Locks Suite 137
Brownmouth, CO 24067",Home Decor,2.25626953,573.208265
51238,B,8,13.91150805,PayPal,"Unit 9378 Box 4687
DPO AE 18059",Electronics,11.92445613,98.02109102
934363,A,3,26.29114665,Credit Card,"53197 Nguyen Forge
Smithberg, VT 46880",Books,2.711067242,76.73512794
223414,B,4,46.15589978,PayPal,"821 Mercer Island Suite 820
Huntview, NE 92947",Books,8.502601472,168.9257903
861139,B,5,27.51602182,Credit Card,"55236 Schultz Canyon Apt. 551
North Michelle, KS 08514",Books,5.222894748,130.3944448
307298,D,6,62.46950588,Cash,"269 Joyce View Apt. 880
Derrickchester, NE 47923",Electronics,16.29351682,313.7461586
909691,A,1,75.17513243,PayPal,"796 David Parkways
Port David, WV 04832",Books,11.81839079,66.2906415
799411,D,4,91.81814462,PayPal,"547 Kim Ridges
Bakerside, MT 29485",Electronics,5.456695214,347.2316333
112556,C,5,28.93988484,PayPal,"37307 Carla Walks
Brianberg, SC 05328",Electronics,0.844259226,143.477786
893237,A,7,35.1652926,Debit Card,"4807 Brianna Fall
Brownville, MA 20980",Home Decor,8.457558237,225.3381725
234326,B,5,74.50580864,Cash,"6735 Kristen Drive
East Willie, NE 18445",Books,7.276363,345.4224777
859203,C,1,29.53397719,PayPal,"02112 Gordon Curve
Walkertown, HI 19567",Clothing,6.324673819,27.66604947
126393,A,7,44.54396337,Credit Card,"1563 Jose Harbor Apt. 019
West Carriechester, OR 18507",Home Decor,5.612196506,294.3084803
348101,B,8,77.81162915,Cash,"643 Cherry Valleys Suite 448
Williamshaven, RI 09123",Electronics,8.52113104,569.4495861
138636,C,7,43.8257027,Debit Card,"70877 Jack Fords Suite 148
New Bradley, MS 08195",Books,2.09702724,300.3466604
472755,B,4,23.16821749,PayPal,"03822 Erin Pass Apt. 185
Port Angela, PA 66555",Electronics,8.225584125,85.0499851
724912,C,8,34.2513332,Debit Card,"347 Morgan Corner
Katherinemouth, WV 76162",Home Decor,0.961159566,271.3769859
341358,B,5,17.27749247,Debit Card,"18635 Michelle Drives Suite 493
Lake Heather, GA 42284",Home Decor,13.58804319,74.64909666
855161,C,9,70.6752239,Cash,"5966 Fowler Springs
Russellmouth, PR 01462",Books,8.471639949,582.1908605
402281,C,5,14.12452932,PayPal,"5994 Melton Hills
New Calvinborough, NV 20955",Electronics,9.990437561,63.56713519
57500,A,1,61.6649373,PayPal,"618 Santiago Brooks
North Christopherfort, OK 77913",Clothing,17.34964517,50.96628948
845950,A,9,95.50459321,Cash,"Unit 3856 Box 7514
DPO AA 12698",Electronics,5.11426091,815.5821522
502738,B,5,87.38861716,Credit Card,"USCGC Stout
FPO AP 45163",Electronics,3.848986414,420.1252058
144135,D,6,16.56469934,Cash,"5540 Adam Flat Suite 037
South Linda, PA 11601",Clothing,0.275277156,99.11460303
135706,C,4,74.30347664,Cash,"8862 Jessica Inlet
Sarahborough, VT 22561",Clothing,12.77530306,259.2439293
557091,B,6,72.10866226,Credit Card,"Unit 1966 Box 0687
DPO AP 75563",Clothing,19.59326655,347.8813191
928277,D,8,36.85479508,Cash,"28144 Ortega Rest Suite 403
Emilytown, IL 40670",Books,13.0601323,256.3320807
568943,A,3,19.83903923,Credit Card,"723 Sydney Isle Suite 878
East Melissa, MD 59891",Books,18.01843908,48.7930621
89532,C,5,86.86660948,Cash,"89183 Nelson Plains Suite 167
Lake Brian, SD 36848",Electronics,5.130325905,412.0503465
472742,C,2,59.8874164,Credit Card,"2132 Chelsea Radial Apt. 610
Silvaport, MP 67243",Home Decor,10.04825696,107.7395498
128415,C,2,72.85709346,Credit Card,"PSC 4396, Box 1754
APO AE 41727",Home Decor,0.914689241,144.3813549
863731,C,7,51.20239944,PayPal,"49631 Gregory Square Apt. 426
South Stephanie, OH 34246",Books,15.84335164,301.6315628
322635,A,6,30.01220773,PayPal,"USNV Williams
FPO AA 19754",Clothing,12.56851095,157.4407207
228007,C,4,33.43135842,PayPal,"2960 Paul Gateway
Vasquezfort, VA 54853",Electronics,17.20475081,110.718306
97636,A,5,58.13439181,Debit Card,"6539 Young Vista
North Sydneyville, AL 06939",Books,10.31880111,260.6780977
198313,A,1,31.10898482,Debit Card,"1120 Lee Tunnel
Morrismouth, MS 28524",Books,4.365754785,29.75084283
153315,C,7,45.88080702,Credit Card,"1133 Phillips Circle Apt. 045
Andrewville, MP 02997",Clothing,9.014674374,292.2136116
51962,A,8,16.69638568,PayPal,"992 Smith Path Suite 018
Salasbury, LA 96292",Clothing,17.19111758,110.6087231
877060,A,9,99.59543919,Debit Card,"USCGC Miller
FPO AP 63773",Electronics,18.62203779,729.4386498
291426,B,8,65.50150389,Cash,"8547 Hamilton Lodge
Ruizview, NY 70526",Clothing,5.563731516,494.8574086
503188,D,5,23.14509418,Cash,"570 Katherine Field Suite 902
East Bryanbury, WI 17830",Home Decor,2.081668373,113.3164504
854314,C,3,21.70974921,Credit Card,"93149 Patricia Estates Apt. 783
South Renee, MP 12078",Books,6.79070501,60.70651254
925831,C,9,53.49562453,PayPal,"48658 Holly Views Suite 081
Joshuaton, MO 96137",Books,17.1623285,398.8307675
628891,A,6,12.22891273,Debit Card,"Unit 5064 Box 3630
DPO AE 85111",Home Decor,16.95936186,60.92980303
961655,A,5,47.08335011,Credit Card,"14338 Troy Route
Frostview, KY 68538",Clothing,19.40827703,189.7264155
639021,C,3,95.04239588,PayPal,"8782 Paul Extension
New Kelly, VA 13824",Books,3.752368216,274.4281657
173473,C,6,84.1023776,Cash,"7288 Diana Alley Suite 635
North Bradley, CA 79312",Electronics,3.470496675,487.1016443
389628,D,3,93.69632249,Debit Card,"PSC 7502, Box 6403
APO AP 43001",Clothing,11.23094602,249.5200173
624244,B,6,20.00018639,PayPal,"7722 Stephen Causeway Suite 275
Lewishaven, FL 21994",Clothing,14.95996565,102.0489922
331672,D,4,43.37293698,Cash,"1710 Larry Port Suite 246
Paynetown, MH 80904",Books,1.685526643,170.5674983
835061,C,2,59.94977434,Debit Card,"1533 Stephenson Stravenue
New Justin, KY 55726",Clothing,11.38561212,106.2482511
198243,D,8,74.82419533,PayPal,"01521 Lopez Course
Floresside, FL 90596",Books,19.6581445,480.9211752
295015,D,4,45.32097039,Credit Card,"70345 Bauer Stream Apt. 453
Port Jeanne, PR 72444",Books,17.48633761,149.58397
621980,D,9,38.70553501,Debit Card,"41622 Sheila Street
West Thomashaven, PW 38347",Books,6.801580868,324.6565207
187262,A,7,37.45582274,Credit Card,"USNV Moore
FPO AP 84254",Clothing,9.740093918,236.653133
758186,D,2,81.05090652,Cash,"634 Anderson Loop
Lake James, MA 84465",Electronics,4.437321864,154.9088338
99392,A,4,44.36389941,Debit Card,"Unit 5317 Box 2780
DPO AP 77191",Electronics,14.73069571,151.3151535
550437,A,5,11.46814984,Debit Card,"7080 Murphy Run
Hernandezborough, AK 87998",Home Decor,9.245779149,52.03915019
665301,C,3,79.31938388,PayPal,"USCGC Morrison
FPO AE 37147",Electronics,6.908331458,221.5192138
784530,A,9,24.52015363,PayPal,"619 Linda Summit
Edwardsberg, ND 50252",Home Decor,11.28593146,195.7754331
802918,A,5,66.53900248,Cash,"USNS Gross
FPO AA 52824",Clothing,14.05414222,285.9375822
612655,C,2,12.65183871,Debit Card,"3112 Logan Rapid
New Mitchell, NM 25289",Home Decor,2.547931815,24.65895698
716806,B,3,44.82870907,Cash,"651 Elizabeth Prairie
South Amy, NJ 43771",Books,16.34173315,112.5087632
431907,A,9,51.03389101,Debit Card,"0590 Leslie Expressway Apt. 256
Travishaven, AS 92063",Electronics,2.064259186,449.823773
72274,D,7,97.57743972,Cash,"241 Estrada Fort Suite 258
Nelsonland, SD 04228",Books,17.04763495,566.599558
769435,A,2,17.9353132,Debit Card,"047 Isabel Ports
Marksburgh, KY 48954",Home Decor,2.846328676,34.84963048
303926,C,9,77.63645632,Credit Card,"724 Nathan Inlet Suite 678
Leetown, SC 85779",Home Decor,0.165074254,697.5746867
788957,C,4,96.82762269,Credit Card,"25311 Garza Path
Christinafort, HI 95397",Home Decor,10.81960086,345.4050416
486630,A,9,34.92182921,Debit Card,"3434 Thomas Ville
East Ashleyton, NC 44189",Home Decor,5.040021918,298.4558522
195754,A,2,30.30865342,Credit Card,"PSC 2189, Box 2680
APO AA 36973",Home Decor,12.17382587,53.23786146
598248,A,4,95.68616556,Debit Card,"49692 Lara Heights
Lake Melvin, PA 81875",Electronics,1.485480103,377.0590664
247102,A,5,54.06028215,PayPal,"65156 Sean Ridge
Port Jill, ND 06070",Electronics,9.437111373,244.7927656
591975,A,2,84.03295719,Credit Card,"0692 Evans Forest
Kellyshire, HI 41913",Clothing,12.88841613,146.40488
833956,B,1,81.51671521,Credit Card,"4585 Lloyd Locks
South Juliafort, GA 17561",Home Decor,9.625834338,73.67005125
306485,C,7,39.34017874,PayPal,"334 Benitez Green Suite 087
Jeffreyburgh, PR 80666",Home Decor,6.295896074,258.0435338
159869,B,1,26.87259159,PayPal,"Unit 4065 Box 1899
DPO AA 23970",Home Decor,11.68525925,23.73245959
386744,D,8,73.26009697,Debit Card,"8579 Joseph Flat
South Samanthaton, FM 72921",Clothing,19.9166358,469.3532022
818175,D,3,55.11728184,Debit Card,"845 Todd Way
South Jeffrey, NM 56052",Clothing,4.59932352,157.7467792
290767,A,6,54.1449432,PayPal,"0830 Shaw Square
Lake Bruceview, MA 92286",Books,5.389105879,307.3620893
55362,B,7,59.15857959,Debit Card,"20325 Steven Road
West Matthew, TX 62513",Books,12.94370561,360.5088704
863527,D,1,12.30872319,Credit Card,"2030 Rivera Plains
Baldwinfurt, HI 12140",Books,17.66239809,10.1347075
715801,B,6,10.4560875,PayPal,"USS Bowman
FPO AE 32698",Home Decor,6.452325435,58.68856021
499782,A,7,38.27053579,Debit Card,"7324 Teresa Locks Suite 064
Wendymouth, CA 45570",Clothing,11.51788551,237.038055
126130,A,6,39.13168856,Credit Card,"754 Richard Burgs Suite 050
West Maria, CA 84076",Clothing,17.0515645,194.7547407
527168,D,4,74.68583331,Debit Card,"Unit 1312 Box 1459
DPO AA 68155",Books,18.05948979,244.7918115
121628,C,1,39.30994547,Credit Card,"0506 Logan Mountain
Joneschester, WY 45930",Home Decor,17.48465237,32.43673815
901982,A,9,42.35976668,PayPal,"81081 Miller Crossing Apt. 476
Stacychester, MD 19533",Clothing,9.781290959,343.9479118
462183,D,4,59.45913137,PayPal,"73733 Wright Bridge Apt. 358
Pamelastad, MI 03522",Home Decor,5.548726131,224.639628
339175,D,7,63.24480675,PayPal,"07469 Angela Throughway
Lynchshire, RI 82603",Clothing,7.730607993,408.4891907
663967,D,7,39.9962995,Cash,"12399 Morris Cape Suite 018
Kimberlyfurt, CO 38955",Home Decor,8.917807047,255.0065468
962567,D,2,60.22947799,PayPal,"881 Richard Ford Suite 782
West Mark, CA 52577",Clothing,8.710915489,109.9658781
133864,D,1,65.60369104,Cash,"Unit 0578 Box 3759
DPO AA 60295",Clothing,2.227276334,64.14251555
378173,C,8,33.5120294,Cash,"8171 Bradley Row
East Jessica, FL 13310",Books,12.03710917,235.8251987
186456,A,8,31.217104,Cash,"4147 Daniel Ville
East Jesse, RI 32432",Clothing,11.0090078,222.2432847
358899,A,7,90.13907558,Debit Card,"480 Melissa Harbors
South Melinda, PR 00563",Electronics,19.56254966,507.5390191
779397,D,8,68.27050086,Debit Card,"55998 Dennis Shore
Richardchester, LA 86611",Home Decor,17.0465228,453.0620349
403584,A,3,37.9965861,Credit Card,"818 Shields Shoal
Lake Lindsayhaven, DC 07280",Clothing,3.277342836,110.2539231
945686,A,2,59.56916425,Debit Card,"Unit 6347 Box 2611
DPO AE 74105",Clothing,14.62874558,101.7098855
307017,C,7,73.66661431,PayPal,"260 Rosario Groves Apt. 081
West David, VI 16951",Electronics,10.00457498,464.0760785
675048,A,8,12.03663259,Credit Card,"038 Garrett Ranch
Heatherborough, AZ 58022",Books,3.737073398,92.69451837
170651,D,1,92.78492107,Credit Card,"23421 Snyder Trail Suite 217
Sheilaton, RI 97877",Home Decor,2.064460597,90.86941293
461738,C,9,74.55077363,Credit Card,"7491 Amber Orchard
Port Nicole, AL 01491",Home Decor,6.889165493,624.7336272
634831,A,4,45.30287249,Cash,"54233 Turner Unions Suite 202
Alyssahaven, GU 26053",Clothing,13.91583374,155.9944003
138120,D,4,93.90364705,Cash,"76427 Randy Ranch
Myersshire, PA 78715",Books,8.274114531,344.535807
662086,A,3,15.02629897,Debit Card,"0286 Alan Rest
New Robert, OK 27142",Electronics,18.42070632,36.77504569
229294,D,6,77.87634463,Credit Card,"66691 Estrada Lane
Wattsfort, WV 69265",Electronics,7.95557522,430.0850007
759108,A,1,57.36589624,Cash,"2181 Jessica Courts
Dianeton, GA 14856",Electronics,17.40419884,47.38182159
159316,C,6,69.83105323,Cash,"USS Mcguire
FPO AA 18195",Books,2.634927653,407.946333
293391,C,2,52.4251616,PayPal,"9374 Donaldson Plaza Apt. 067
Petersshire, GU 53627",Electronics,8.585513779,95.84838425
876274,D,9,23.25076896,Credit Card,"866 Schaefer Meadows
Charlesfort, FL 21799",Electronics,19.64125316,168.1562391
961233,A,2,33.47135022,PayPal,"5918 Jesse Manors
Colleenport, FL 25172",Home Decor,11.54276953,59.21565881
246935,B,7,51.6739257,Credit Card,"393 Bennett Mount Apt. 854
Phillipsport, ID 36695",Home Decor,18.75154766,293.8898543
882992,D,1,92.69562374,Cash,"1334 Sanders Extensions
West Jessicahaven, TN 84019",Home Decor,0.697317922,92.04924054
410498,D,7,16.1490246,PayPal,"6678 Walters Burg Apt. 510
Katrinafort, AL 60265",Books,4.882504482,107.5238343
404546,B,5,19.42379215,Debit Card,"157 Jones Trail Suite 384
Brucefort, NC 01968",Electronics,6.640469106,90.66980615
315261,B,8,23.74378863,Credit Card,"827 Julia Point
Shaffertown, WI 77126",Clothing,19.32090774,153.250185
634145,D,4,66.89087012,Debit Card,"447 Cooper Flat
West Travis, CT 84646",Clothing,11.55025247,236.6592229
219513,B,7,42.96745635,PayPal,"Unit 8879 Box 8585
DPO AE 04773",Electronics,2.87149516,292.1355355
821021,B,6,23.43195453,Cash,"77509 Benton Well
South Christina, AL 95884",Books,0.520305796,139.8602203
51440,A,5,20.97684738,PayPal,"8736 Arthur Flats
East Elizabeth, MT 38119",Electronics,6.498283141,98.0685622
440697,C,4,70.67445213,Debit Card,"991 Gonzalez Forges Apt. 965
Port Gerald, NM 06848",Home Decor,15.43269186,239.0699269
199299,B,7,51.63316584,Cash,"PSC 6206, Box 2124
APO AE 56309",Electronics,15.6264477,304.9531533
881328,C,5,88.54818176,PayPal,"573 Bond Station
Bellton, PW 08289",Books,11.09823632,393.6044765
911952,D,5,46.36230961,Cash,"19259 Collins Key Suite 433
Fordside, SD 84865",Home Decor,18.22948738,189.5534912
242009,A,1,69.01675615,Credit Card,"145 Bryant Cape Suite 449
Pachecoside, DE 45317",Electronics,2.444269148,67.32980087
866873,D,2,81.62600503,Debit Card,"6797 Carrie Rest Apt. 227
East Suzanneborough, NY 99276",Books,15.14966944,138.5198702
180217,B,5,95.83109041,Cash,"992 Wright Trafficway Suite 148
Williamfurt, SD 63060",Books,15.8639368,403.142534
563136,C,3,88.23679218,Debit Card,"29242 Martin Drives
Port Brenda, CT 93516",Clothing,9.024245804,240.8222615
351372,A,2,79.77759303,Debit Card,"73592 Pedro Plains Apt. 585
South Margaret, NY 70761",Home Decor,14.9196791,135.7500643
163587,A,4,47.15992533,PayPal,"078 Teresa Orchard
Brittanychester, FL 26364",Books,4.767854869,179.6456341
398211,C,4,98.45240209,Credit Card,"03979 Carr Burgs Apt. 790
South Johnfort, SD 54073",Home Decor,9.859655603,354.9813373
303714,A,4,33.82472011,Cash,"9057 Jennifer Mission
West Antonio, DC 60793",Home Decor,4.167466849,129.6603444
189834,D,4,69.51661112,Cash,"14260 Jimenez Rapids Suite 242
South Matthew, CA 98592",Books,10.09148274,250.0054172
431450,A,3,21.75553984,Cash,"58265 Heather Rue
Littleville, SD 87182",Books,13.64039153,56.36399708
501092,B,7,64.53349826,Cash,"886 Sydney Path
Lake Meganborough, HI 48693",Home Decor,0.051882897,451.5001149
847767,A,9,72.08998077,PayPal,"5008 Jessica Trace
Turnermouth, TN 97765",Electronics,1.833314961,636.9150993
260397,A,5,18.12638541,Debit Card,"17281 Rasmussen Views
North Rachel, TX 22864",Home Decor,9.671917648,81.86608171
887421,B,4,36.545363,Credit Card,"0676 Jennifer Gardens
East Kristinmouth, UT 62426",Electronics,1.966119353,143.3073502
64058,D,2,67.73721825,Credit Card,"97992 Bryan Lights Suite 620
North Terriview, NH 39347",Books,7.008863776,125.9792178
40302,C,2,64.192159,Cash,"38729 Christopher Way
Kingtown, TX 81964",Books,17.51652058,105.8958525
701714,A,5,70.13904578,PayPal,"5736 Sherry Island Apt. 078
Danielport, TX 14174",Electronics,12.79038811,305.8399481
445536,A,7,21.19996664,PayPal,"9584 Michael Light Suite 113
East Mercedesville, WV 41545",Home Decor,5.104023449,140.8254076
678702,C,9,56.3778475,Cash,"81463 Holland Track Apt. 666
Holtfort, PW 80428",Books,0.632614928,504.1907354
135258,C,7,93.48465597,Cash,"7392 Wright Pass
South Jonathan, PW 33205",Home Decor,6.174924394,613.984344
303658,B,5,95.8393839,Credit Card,"Unit 4071 Box 5310
DPO AA 89587",Clothing,19.319049,386.6206318
454209,B,6,21.40563693,PayPal,"2479 Campbell Locks
Mistyfort, TN 75394",Home Decor,6.968418134,119.4840159
978716,A,3,90.49576135,Cash,"120 Larry Mount Apt. 747
Marthamouth, VI 16214",Electronics,3.856575866,261.017171
367297,B,5,61.88295124,Credit Card,"195 Daniel View Apt. 330
Sampsonshire, NM 09635",Clothing,8.76492641,282.2947805
263878,C,8,77.76260161,PayPal,"17867 Samantha Coves Apt. 817
South Davidmouth, AS 86798",Clothing,14.78995985,530.0923524
837603,A,1,23.55819081,Cash,"1327 Hampton Spurs
West Raymond, AL 64518",Books,17.1604061,19.5155096
214855,B,1,76.40794798,Debit Card,"986 Lauren Lane Apt. 225
Mcneilfort, AL 72210",Books,1.587075414,75.19529622
538904,B,7,16.39697885,PayPal,"2227 Cochran Club Suite 323
Wendyside, DE 33903",Home Decor,6.661110106,107.1333062
179769,D,5,66.97149626,Debit Card,"7411 Hensley Manors
Port Cindyport, AS 08328",Books,17.20141699,277.2572496
403139,B,5,70.12620183,PayPal,"368 Rachel Bypass Suite 026
Kimside, LA 63314",Clothing,7.272431064,325.1316107
97256,C,1,69.82586888,PayPal,"658 Mark Hills
East Robertland, MT 34335",Clothing,7.720949758,64.43464862
749297,D,9,15.27917074,Cash,"00887 Green Field Suite 735
New Jamieton, PW 45363",Electronics,17.07775898,114.0284771
29719,C,1,44.57720915,Debit Card,"4277 Benson Creek
North Christopherbury, ND 42408",Electronics,9.194770768,40.47843696
